Observation_Id,Main_Incoming_Water,Packed_Volume,Beer_Brewed_HG,Racked_Volume,Filter_Total_volume,Line_1_Packed_Volume,Line_2_Packed_Volume,Line_3_Packed_Volume,Line_4_Packed_Volume,Line_5_Packed_Volume,Line_6_Packed_Volume
OBS102292,2.87765,24943.58933,12580.98456,13574.72959,30236.82996,2973.040303,13.88952033,9169.815748,4922.792484,7547.116951,5811.287671
OBS102293,2.78244,27587.71194,14148.49304,12913.58612,28609.8121,4038.293731,2454.982199,5839.307981,4085.484929,6646.335607,3453.572312
OBS102294,3.39182,23752,16718.5,16274,27570.5,3958,1396,9560.5,5190.5,,4793
OBS102295,3.55872,18645,13052,12682.5,22534.5,4805.5,0,892,9.5,7293.5,5266.5
OBS102296,11.1294,9683.5,18056.75,13634.5,17810,0,3416.5,0,2460,3658,0
OBS102297,22.27637,3949.457479,5922.362872,11863.64885,31065.80312,4702.141243,3939.627201,7385.115812,4098.948906,6740.387689,5447.42672
OBS102298,3.07308,23081.07743,13243.8935,10979.58764,23671.54783,6108.61584,1863.453895,6282.376247,2114.602642,6624.639068,8244.728292
OBS102299,4.47653,15549.39167,16469.73111,9927.22852,21645.83951,4603.63241,143.5035734,48.06274501,3647.85989,6922.019818,22.87241518
OBS102300,34.4968,1696.137056,6911.51419,4082.431251,15457.62774,4612.405456,2146.658298,7204.937418,1690.708223,4251.663983,1771.885538
OBS102301,8.5556,16911.5,18737.75,18221,27011.5,2004.5,1816,6792,2571.5,3587,3992.5
OBS102302,4.15232,19896.42943,16452.16069,16877.44453,28648.69515,6403.193067,506.4039689,4743.553285,1334.381507,7824.928776,1642.49649
OBS102303,12.05084,15831.66667,8824,9938.33333,16429,2658,0,4315.66667,3836.33333,4548,4693.66667
OBS102304,2.84222,17694.60906,1416.277484,3489.072409,18242.38045,4127.984765,2268.625137,6436.298102,5032.953277,68.80799963,4773.272638
OBS102305,2.99522,26346.34416,12280.00601,10419.56069,29404.64447,2084.808009,1579.512812,6624.332626,4804.001689,6440.475587,4190.806212
OBS102306,2.88168,28928.16981,13501.10325,15746.02877,28176.55329,2986.209605,3073.831477,9459.623841,4685.102923,3413.529908,4710.392573
OBS102307,50.34364,1212.949524,5622.233262,9689.112133,18451.98464,3567.459253,1448.654741,4294.518891,1232.053839,6990.191834,4649.581659
OBS102308,3.29742,20662.77576,14942.71209,13810.59808,13876.73848,3772.377136,2703.214556,35.55675281,5045.843646,3279.385104,5531.345309
OBS102309,2.78856,29320.55112,12019.99237,16337.35347,36485.83065,3335.26655,2674.533348,10621.75506,6275.654203,6357.156531,2555.297015
OBS102310,3.093,20642.31948,20297.21329,11355.44731,30504.22111,3961.841783,646.0665794,4741.529315,6727.573354,4051.299163,3788.533878
OBS102311,3.13452,17567.41758,8413.52445,8041.789273,20990.06907,4392.03353,2535.392993,24.65641378,4469.746473,4301.714655,2170.743364
OBS102312,2.99191,27735.66667,14739.83333,14541.66667,30412,4372,1692.33333,8757.66667,4873,7118,5067
OBS102313,2.99522,26352.2249,12329.47705,9306.843926,29920.36765,1327.775111,817.8014674,6798.797652,5473.059752,7116.255523,4612.395791
OBS102314,9.72009,6200.927233,23560.05819,16328.62915,19809.34938,29.03693913,64.69234771,1314.644424,5259.146915,24.15242688,9466.159262
OBS102315,2.89823,25932.5,11099.75,11371.5,24722,4685,2463,9403.5,4599,4409.5,3856
OBS102316,1.46645,57493.46962,14644.30028,15322.03139,17316.31302,3996.215285,2251.047422,44735.09212,1627.636937,6125.779723,2011.252252
OBS102317,3.64266,15283.5,7536.25,7249.5,15071,4265.5,2289,0,4370,,3870.5
OBS102318,2.83933,27078.9157,8293.618547,14007.14079,28761.13241,4183.256316,3748.222288,10471.26666,6537.538026,3390.406756,7947.618274
OBS102319,5.79814,14775.92376,11062.23602,7738.116091,24476.18046,3026.979432,1930.77426,50.58029979,5852.997373,102.9580784,3116.717751
OBS102320,2.95087,25896,7810.25,9326,21430,3112,2657,4031.5,4630.5,5908,4966
OBS102321,4.28647,19394.66667,15396.66667,15851.66667,24298,4161.14667,1394.27667,6716.33333,2106.19333,4924,4457.33333
OBS102322,2.95893,26097.35501,20596.03487,15943.77353,25591.11051,4912.269492,1562.868813,6285.639474,4492.893316,5428.493854,3183.490886
OBS102323,2.90025,22532.5,9447,10190,18421,0,2050,7871.5,3719.5,4443,3832.5
OBS102324,3.2176,26485.15538,15183.47865,14504.52739,27030.23353,2830.534329,613.8564631,9429.973744,5137.328712,7344.826606,1942.346908
OBS102325,3.57234,23474.61539,18897.44135,16629.48843,27284.9058,4538.985555,1838.180456,6794.060531,3369.982689,6958.028091,6099.327104
OBS102326,5.00589,16952.66667,15853,12765.66667,21387.33333,75.33333,2485.66667,3071,4038.33333,5790,1200
OBS102327,3.36886,18087.60333,10265.16667,,16479,3938.66667,2090.33333,4490,3513,0,3488.27
OBS102328,2.63274,,12391.69456,2703.879804,23988.51174,5538.654657,2409.571777,8927.334835,6050.866418,3869.07013,2650.176261
OBS102329,2.84287,33093.14419,17320.66828,9171.786169,,5191.8945,1122.538811,3768.602871,5575.409671,9337.891917,2902.898054
OBS102330,2.82854,26170.5,10149,11420,29224.5,891,2725,8452,5594.5,3416.5,4509.5
OBS102331,3.5151,21733.77149,13713.30113,17235.24713,25453.47664,3658.871037,1260.868189,11200.16538,5288.203268,1031.95979,6182.065794
OBS102332,2.73042,26187.78701,12670.02483,11617.67277,19709.58418,3712.089748,1167.702531,9561.825486,2585.964781,5336.592566,2904.331086
OBS102333,2.62794,30888.80834,13506.06813,14243.13039,33529.46768,4027.710134,2710.530855,9006.605968,5073.658764,5329.053249,4344.129501
OBS102334,3.30922,22049.6709,15982.26899,16368.60671,21524.3013,4599.420086,62.99766884,5711.836324,2779.924997,4925.424181,3453.319913
OBS102335,2.09083,29287.99543,10418.27558,4865.35884,16012.72065,3362.340957,3194.945901,7803.647527,5940.408062,3840.189415,4777.11703
OBS102336,5.05482,13105.63624,17571.86274,13892.95138,12327.39072,4574.895518,8.588157749,52.66429901,4331.210162,45.59751585,3881.475729
OBS102337,2.56109,31429.29017,16167.7967,14452.03966,35055.31228,4412.283425,3929.96857,9300.590043,4500.478346,5785.915391,899.1501145
OBS102338,3.55698,20635.24367,14342.62647,11243.11734,12360.86145,3578.283449,1696.302654,4062.003815,2677.28665,6849.499811,1582.170913
OBS102339,2.91699,28320.19495,17732.22175,15984.43786,28855.82558,3824.628654,1120.002728,9312.85899,5159.351107,8427.564013,6480.931546
OBS102340,2.95393,22084.00162,15801.84337,7163.350889,17695.22348,2392.256479,536.7392294,6172.335151,1068.291391,7926.029408,3569.697141
OBS102341,2.89945,25113.33333,12596.66667,13475,,4007.66667,2536.33333,5687.66667,3989.33333,5087.33333,3202
OBS102342,2.22803,28916.008,3139.701325,10511.40444,12395.63995,2784.986941,2828.169329,5903.475656,5402.693185,4877.976073,6298.435058
OBS102343,39.2973,2080.925004,,15538.14616,22631.37958,4404.192323,2098.841233,3719.228709,2057.263579,3405.501602,5795.067492
OBS102344,2.67727,23328.73805,6079.514153,13083.78159,18032.89421,2454.616404,1123.777472,4366.792474,4416.763784,7908.018916,2575.495854
OBS102345,2.63274,29743.82846,12497.76723,4190.939764,24003.69631,3567.379842,2981.964139,9495.502956,5799.928191,4254.039395,3059.927539
OBS102346,2.81083,31572.19784,17634.78022,10625.03366,25914.18649,2996.093796,2952.051889,4620.379105,4054.230541,8091.230023,5424.510173
OBS102347,3.60058,17624.8896,11352.36408,8314.743994,20400.5076,3375.022921,983.7497893,4282.665863,939.9735099,579.3278581,6657.56659
OBS102348,3.5151,21996.30149,13698.68234,16838.31847,25375.15709,3048.632776,1402.633084,10015.29439,5227.55376,2233.56759,5112.991989
OBS102349,3.46893,20189.72253,9428.546396,10769.07228,19416.20019,4243.051673,1934.25079,2355.507004,5336.139064,6263.300412,3967.029731
OBS102350,3.64016,19688.36555,19930.88321,12399.3546,24066.18567,1701.630424,49.37870314,5276.221662,4912.329082,7777.345462,4460.57065
OBS102351,3.10919,30538.53972,20173.79218,17843.35043,33219.89252,5362.75871,3021.957095,9975.299386,2215.929607,8988.569869,4472.332994
OBS102352,2.83933,27339.45673,9200.515068,14494.76616,28468.60359,4426.166074,2797.565394,9954.744233,5419.881747,4247.954717,6613.043314
OBS102353,3.08475,22963.66667,10869.66667,11127.66667,22066,3119.66667,2444.66667,5940.33333,5727.33333,6195.33333,5657.33333
OBS102354,30.37089,2809.472121,19942.7304,5432.078285,27024.77475,1916.134166,2885.717187,5666.110895,2721.47064,6110.39991,3453.735167
OBS102355,7.79436,17929.20667,13495.83333,17266.66667,21652.66667,2913.42667,168,3772.54667,3713.74,6240.77333,1120.72
OBS102356,4.95768,12037.56277,16292.4449,13722.63745,10151.53431,3345.283088,39.91863162,62.73119479,4884.233872,43.6235104,3658.795712
OBS102357,14.39118,16933,16339.5,13597,15229,3095,762.33333,4304.66667,3316,4915.33333,2265
OBS102358,2.90611,25857.17699,17770.63976,12923.55464,30970.9816,4499.552359,87.30366257,8531.732138,4451.081522,8284.273908,3377.778854
OBS102359,2.17417,34499.82381,13669.35201,13725.26385,26703.70652,5238.666091,2613.193899,8929.573541,5545.275247,7635.360502,4043.384
OBS102360,2.95092,23760.20699,10987.13227,13550.08576,24742.98652,3787.049394,1114.99204,9291.995241,4786.528746,4725.640341,256.8456599
OBS102361,3.79749,21626.33333,14526,13241.66667,27450,3613.66667,2348.66667,6514.33333,4842.33333,6225,2502.5
OBS102362,3.08295,23035.32176,6229.308896,16605.11599,23019.16402,1915.131959,2760.452508,3556.184632,4803.650203,7504.64961,2138.497183
OBS102363,3.32611,21984.24628,10229.1066,12234.06306,13017.13472,3126.826677,427.2240424,8063.536584,1824.390732,4623.728877,3082.162308
OBS102364,2.80902,20522.33333,13167.66667,12979,19507,3036.66667,2424.66667,0,4345.66667,5312.33333,4878
OBS102365,3.32611,21894.73222,9573.956254,13613.33189,15108.4863,3546.68209,316.3554137,6817.781714,2116.914586,4998.985775,3433.721675
OBS102366,2.77041,26478.54995,11016.92001,16637.68379,26396.77644,1177.327153,1079.388028,10290.17207,4385.239937,7631.151097,3377.473242
OBS102367,3.35408,25411.60707,14340.59194,12889.95925,26605.21841,3827.409376,2728.774224,6235.821136,4486.265323,7767.026073,108.9943184
OBS102368,2.61483,29328.21649,11106.73701,8901.921904,31855.76365,793.1098797,2929.453183,5666.04874,6812.852035,6262.994941,5934.946939
OBS102369,3.24184,27367,17783.25,15257,25970.5,3537,935,9858,4452.5,7555.5,2963.5
OBS102370,2.72276,32116.57575,14299.63061,13455.89177,32778.33448,4404.020972,2753.511251,9300.429891,5377.349501,5481.736457,4673.516429
OBS102371,2.62794,31060.40135,13711.85201,14082.31766,,4080.851431,2685.367717,9128.633015,5009.583725,5371.776483,4327.59627
OBS102372,2.92809,25880.02333,14607.66667,11091.66667,25090.66667,3598,2022.33333,6171.66667,2735.33333,6126.66667,4688.66667
OBS102373,2.67728,29787.30727,12003.23632,14288.73495,25775.5718,2218.688963,3588.312258,9524.265484,5284.631259,5698.309333,2690.133955
OBS102374,2.49639,28555.81,7807.75,,22683,4451.64,1499.5,7263.82,4653.11,6867.16,3806.58
OBS102375,2.81914,,,12891.98181,28757.84176,4659.304934,3280.900716,9062.952583,2776.195582,2962.53806,3449.563045
OBS102376,2.81083,30381.92322,17739.49841,10944.6413,25457.29903,3142.074956,2769.866082,5446.248945,3872.999876,8044.761083,5272.118957
OBS102377,3.14974,24095.07478,15555.35093,16354.47715,24666.92716,4570.023244,2841.401086,4.167023434,4706.886739,6606.472297,5113.353589
OBS102378,3.76345,20303.06232,19011.12239,4532.371771,17056.32469,4583.082777,1561.207819,5764.647751,2657.456944,4888.548265,961.439662
OBS102379,2.8989,30107.09173,17403.4605,14627.82041,29202.30668,4748.94207,1042.708843,10632.96402,2688.814666,8504.072055,3900.232131
OBS102380,7.49012,11898.63162,18943.87667,12847.39512,27442.83254,3971.753776,1387.406341,81.4395938,4988.658872,30.433042,1241.995477
OBS102381,69.07104,758.738458,10517.62196,9356.39347,22326.07623,1359.567981,56.6579904,5053.562291,723.6462437,3526.287425,981.5824007
OBS102382,2.66585,25078.47063,2599.939897,6549.271492,22691.55942,164.5966831,1617.399763,3088.919933,6152.633218,7116.650472,6578.974792
OBS102383,3.83334,17408.66667,12627.16667,12745.66667,11522.33333,4186,1265.33333,2917.66667,4388.33333,0,4179
OBS102384,3.57234,23571.06195,18809.41109,16725.88348,27351.10101,4287.543966,1699.268226,6749.005511,3520.053253,6823.101198,6077.238574
OBS102385,3.64368,21860.515,16143,11732,22445.5,3519,1931.5,3103,2844,7367,2529
OBS102386,6.94838,13228.33333,17583.5,16023.66667,22419.66667,1127.66667,2155.66667,0,2230.33333,7393.66667,4920.33333
OBS102387,2.88517,24753.31893,8559.931155,14401.55691,13294.7899,4331.07196,944.9711228,9527.649992,1423.424903,5437.431775,3190.151146
OBS102388,3.27795,18497.31857,3474.454188,4182.060799,17234.75135,2867.52133,3648.345855,5406.399719,4417.278831,3.09361337,1661.276591
OBS102389,3.38517,17226,3799.33333,10106.33333,14147.33333,2943.66667,1618,620.33333,5049.33333,4233.33333,2332.33333
OBS102390,3.35012,21494.66667,14885.5,12519,22161.66667,4363.66667,2627.66667,4004,3836.66667,2370,3919
OBS102391,3.09034,27253.33333,13969.83333,11351.33333,26839.33333,3457.33333,2353,8379.66667,5001.66667,7353.66667,3511.33333
OBS102392,4.60852,15921.19594,13061.01395,12327.80003,19602.45565,2994.206115,2010.1678,4572.267316,3165.365314,3589.471252,3534.260043
OBS102393,4.59159,18624.5,9203.25,9705.5,23769,1738,1048.7235,4607,1055,4802.5,3261
OBS102394,2.62886,26863.55736,11749.23774,15030.55632,29870.52771,5490.287887,127.2191357,9398.886254,1597.611015,5544.478442,4026.985327
OBS102395,3.1403,24417.64806,16159.94375,9391.639974,22533.90741,3161.558191,2726.654415,6517.590009,2253.852967,4424.610952,3667.385159
OBS102396,9.15474,12947.5,10728.75,16272.5,15569,3897,153,3337.5,1337.5,2382.5,1528
OBS102397,4.75341,15366.66667,16335.83333,11989.33333,18726,4010.33333,2495.33333,1001.66667,2903,1215,3577
OBS102398,2.5697,27165.6003,7000.051406,13483.47445,27327.86393,1957.286752,2834.284633,5184.254295,5785.31341,7337.270412,3409.99936
OBS102399,3.01204,22949.72062,13735.38347,17123.9692,29910.38666,1804.784577,2317.261871,6972.852026,5165.026498,5105.71154,769.2807089
OBS102400,2.61483,28692.98735,9715.336589,8798.626417,30907.03288,1746.488968,2223.089516,6971.240712,5553.700203,6776.805478,328.3590978
OBS102401,4.2239,17238.5,11226.25,9604.5,,3037.5,1140,2190,2861.5,5468.5,2233.5
OBS102402,2.30537,27327.2036,12892.05672,13331.09713,18062.59949,3075.709518,1671.316853,8833.219962,1444.305971,6992.807647,3759.252042
OBS102403,2.58804,24759.5,9727.5,8062,20730,2566.5,1035.5,6968.5,5458.5,8187.5,3555.5
OBS102404,2.71734,24508.39388,7493.825219,14084.36867,20756.90189,3921.749427,2756.739649,6512.748532,5826.58078,5358.259751,722.6103287
OBS102405,1.46645,56945.18259,14505.05395,15450.97523,17666.9146,3994.45245,2099.208066,43912.13989,1902.767131,6390.67019,2022.626744
OBS102406,4.15232,20301.12039,17617.40493,15196.8999,26880.36473,4701.858481,131.6344337,6026.517506,2511.495319,7597.001589,2460.351067
OBS102407,17.40882,5795.143514,16961.14612,18847.76302,33427.7269,3808.459247,2917.168145,7796.855935,5814.672801,7149.424007,4863.826296
OBS102408,8.53599,14205.33333,12979.33333,17085,21382,2685.33333,2046.33333,5275,1165.66667,2347,5157
OBS102409,3.32611,21447.87808,,14005.90815,13516.27619,3472.326594,340.2141438,7459.639508,1702.581674,3625.780403,2140.198155
OBS102410,2.41872,31290.8101,8543.078319,11667.38837,26860.44035,3781.919989,3024.349393,9504.995542,5152.717136,8256.957959,1086.787194
OBS102411,2.7873,23273.18173,10137.23419,16624.64182,22723.15412,3101.905212,1209.64076,5740.259832,3673.318824,6692.931224,510.8011948
OBS102412,3.39595,23125.84055,9213.66705,15645.86336,22737.24149,552.1550918,3879.027015,6226.309559,5022.138867,2080.385233,4028.733126
OBS102413,7.87851,7580,11501.25,9293.5,10953,1225.5,1776,0,4578.5,0,0
OBS102414,2.65076,26313.67571,5687.974884,10592.66383,27706.77468,4593.60498,2290.578241,9550.991556,4208.542596,5202.603499,3673.966792
OBS102415,3.01205,20758.06669,10592.30605,4524.886767,25579.21447,3385.159843,1980.323673,9208.597363,4902.31732,3852.113068,6728.539058
OBS102416,3.13744,27661,16408.66667,15217,26065.33333,3428.66667,2458.66667,7418.33333,4129,6595.33333,3307.33333
OBS102417,3.576,22553.22737,15752.90216,16056.3222,27695.46638,4906.625916,1787.394442,8500.668825,4043.933427,6771.281159,5995.998649
OBS102418,3.07308,23226.4721,13253.1154,,24111.05489,6633.446458,1943.087816,6499.128376,1671.700378,6649.700497,9103.460032
OBS102419,2.90857,27631.92612,13867.29815,14355.6177,23955.73037,5089.071824,3543.900818,7849.963703,1489.911258,5255.922122,3189.400318
OBS102420,3.1403,24753.97964,15384.51401,8901.572812,22836.64263,3471.957104,2018.762596,6329.926632,2896.042048,5498.735408,3227.57023
OBS102421,31.43371,1786.836415,1338.246121,4307.125012,16039.97555,3361.5214,554.8109392,7361.878409,1673.718468,3590.750177,4492.937385
OBS102422,2.37132,25724.06735,3988.335466,9561.993515,22601.90856,2440.289203,1265.506788,9737.672758,3154.846885,6558.845829,2185.524306
OBS102423,14.27845,17513.33333,13612.16667,12089,18479.66667,3079,1018,5084.33333,3539.66667,4209.33333,3098.33333
OBS102424,3.85967,17139.88604,13497.42441,6546.553479,23596.72926,2257.135072,1145.218703,69.49666461,2851.023566,8129.347873,2311.946659
OBS102425,2.58227,27985.07053,12383.69211,14869.33504,29505.56649,2779.288011,2704.66229,4987.038831,4584.02415,7840.096914,4773.479509
OBS102426,4.00841,20650.50498,18276.04338,15789.7041,25237.81696,4772.633055,2863.946408,45.15875142,5395.983084,7502.191852,4618.591823
OBS102427,2.95393,22804.95735,16176.36082,9259.781584,18416.9212,2854.58573,109.5819992,6598.966694,1454.677195,8030.33058,3442.886229
OBS102428,2.49876,32176.37621,11941.42389,20579.90587,32940.74704,2046.62212,3182.362177,10003.00092,6169.122884,4165.975429,5488.816965
OBS102429,3.03196,22236,12959.75,10207,24621,3278,1277.5,5387.5,5601.5,6272.5,2153
OBS102430,2.9952,24484.66667,9242.16667,12539.66667,23997,3609.66667,2970.33333,5471.33333,3993.34,6176,1815
OBS102431,3.47376,20238.62215,13461.94593,7952.995363,21454.81044,3862.647658,1369.745123,10.62443549,1579.195607,8205.949703,5231.758682
OBS102432,2.78856,28742.76623,12335.89266,15087.2365,33615.90346,3090.196576,2608.469063,9904.241874,5687.355664,7306.793511,2765.438166
OBS102433,2.74375,26851.18563,10364.04254,14116.66873,21269.11258,5604.041005,3719.32029,8825.688143,6423.886307,5329.218917,3368.853291
OBS102434,3.60058,16983.24616,9559.889839,7193.556817,21018.73992,3360.072625,1689.694497,4754.359396,1290.007977,305.0485262,4856.019373
OBS102435,2.97489,28825.43668,12174.19753,14500.1653,,2662.267435,1840.301124,9767.70913,5469.813602,8602.24933,2550.514147
OBS102436,2.20674,35182.3346,11393.60397,10862.26921,25819.0293,5079.51395,3522.561841,10218.16981,4086.39527,8607.096498,3257.266574
OBS102437,3.26854,25550.97681,20200.4699,15209.63826,29650.25475,5009.620821,1612.334582,9228.490422,5189.647075,3823.589521,4397.02374
OBS102438,2.21107,30486.1513,12576.6169,5229.898147,29803.0844,2093.154042,2375.285161,7734.445364,4682.757088,6511.510041,6651.577305
OBS102439,3.32395,27955.9866,19259.92224,,35008.57216,4029.477717,2281.24191,9143.86658,5257.194223,7029.21883,3253.617652
OBS102440,2.75558,25350.87957,11437.05057,9678.853386,12585.29008,3617.921948,43.7087606,9642.27274,64.2210197,7547.736012,4698.7286
OBS102441,5.58899,15113,15045.25,11411.5,17193.5,1642.5,0,3748,3964.5,5758,0
OBS102442,3.72806,24362.41143,19980.3735,20382.60904,32677.36765,5483.640699,3733.027285,6927.276854,5583.597958,2710.202121,8375.926075
OBS102443,2.54081,29018.86526,10903.68808,8185.837349,16921.94413,3491.964175,3320.726819,8223.194013,4403.724507,8927.322897,432.1879931
OBS102444,3.17527,25205.69893,16992.25851,13329.17565,,3899.074572,23.07603577,5842.81769,2446.902642,7855.812082,4293.637845
